"","Type","Degree","Betweenness","Closeness"
"515","Sample Seed 2",1,0,2.14681648583316e-06
"516","Sample Seed 2",1,0,2.14681648583316e-06
"517","Sample Seed 2",1,0,2.14681648583316e-06
"518","Sample Seed 2",1,0,2.14681648583316e-06
"519","Sample Seed 2",1,0,2.14681648583316e-06
"520","Sample Seed 2",1,0,2.14681648583316e-06
"521","Sample Seed 2",1,0,2.14681648583316e-06
"522","Sample Seed 2",1,0,2.14681648583316e-06
"523","Sample Seed 2",1,0,2.14681648583316e-06
"524","Sample Seed 2",1,0,2.14681648583316e-06
"525","Sample Seed 2",1,0,2.14681648583316e-06
"526","Sample Seed 2",1,0,2.14681648583316e-06
"527","Sample Seed 2",1,0,2.14681648583316e-06
"528","Sample Seed 2",1,0,2.14681648583316e-06
"529","Sample Seed 2",1,0,2.14681648583316e-06
"530","Sample Seed 2",1,0,2.14681648583316e-06
"531","Sample Seed 2",1,0,2.14681648583316e-06
"532","Sample Seed 2",1,0,2.14681648583316e-06
"533","Sample Seed 2",1,0,2.14681648583316e-06
"534","Sample Seed 2",1,0,2.14681648583316e-06
"535","Sample Seed 2",1,0,2.14681648583316e-06
"536","Sample Seed 2",1,0,2.14681648583316e-06
"537","Sample Seed 2",1,0,2.14681648583316e-06
"538","Sample Seed 2",1,0,2.14681648583316e-06
"539","Sample Seed 2",1,0,2.14681648583316e-06
"540","Sample Seed 2",1,0,2.14681648583316e-06
"541","Sample Seed 2",1,0,2.14681648583316e-06
"542","Sample Seed 2",1,0,2.14681648583316e-06
"543","Sample Seed 2",1,0,2.14681648583316e-06
"544","Sample Seed 2",1,0,2.14681648583316e-06
"545","Sample Seed 2",1,0,2.14681648583316e-06
"546","Sample Seed 2",1,0,2.14681648583316e-06
"547","Sample Seed 2",1,0,2.14681648583316e-06
"548","Sample Seed 2",1,0,2.14681648583316e-06
"549","Sample Seed 2",1,0,2.14681648583316e-06
"550","Sample Seed 2",1,0,2.14681648583316e-06
"551","Sample Seed 2",1,0,2.14681648583316e-06
"552","Sample Seed 2",1,0,2.14681648583316e-06
"553","Sample Seed 2",1,0,2.14681648583316e-06
"554","Sample Seed 2",1,0,2.14681648583316e-06
"555","Sample Seed 2",1,0,2.14681648583316e-06
"556","Sample Seed 2",1,0,2.14681648583316e-06
"557","Sample Seed 2",1,0,2.14681648583316e-06
"558","Sample Seed 2",1,0,2.14681648583316e-06
"559","Sample Seed 2",1,0,2.14681648583316e-06
"560","Sample Seed 2",1,0,2.14681648583316e-06
"561","Sample Seed 2",1,0,2.14681648583316e-06
"562","Sample Seed 2",1,0,2.14681648583316e-06
"563","Sample Seed 2",1,0,2.14681648583316e-06
"564","Sample Seed 2",1,0,2.14681648583316e-06
"565","Sample Seed 2",1,0,2.14681648583316e-06
"566","Sample Seed 2",1,0,2.14681648583316e-06
"567","Sample Seed 2",1,0,2.14681648583316e-06
"568","Sample Seed 2",1,0,2.14681648583316e-06
"569","Sample Seed 2",1,0,2.14681648583316e-06
"570","Sample Seed 2",1,0,2.14681648583316e-06
"571","Sample Seed 2",1,0,2.14681648583316e-06
"572","Sample Seed 2",1,0,2.14681648583316e-06
"573","Sample Seed 2",1,0,2.14681648583316e-06
"574","Sample Seed 2",1,0,2.14681648583316e-06
"575","Sample Seed 2",1,0,2.14681648583316e-06
"576","Sample Seed 2",1,0,2.14681648583316e-06
"577","Sample Seed 2",1,0,2.14681648583316e-06
"578","Sample Seed 2",1,0,2.14681648583316e-06
"579","Sample Seed 2",1,0,2.14681648583316e-06
"580","Sample Seed 2",1,0,2.14681648583316e-06
"581","Sample Seed 2",1,0,2.14681648583316e-06
"582","Sample Seed 2",1,0,2.14681648583316e-06
"583","Sample Seed 2",1,0,2.14681648583316e-06
"584","Sample Seed 2",1,0,2.14681648583316e-06
"585","Sample Seed 2",1,0,2.14681648583316e-06
"586","Sample Seed 2",1,0,2.14681648583316e-06
"587","Sample Seed 2",1,0,2.14681648583316e-06
"588","Sample Seed 2",1,0,2.14681648583316e-06
"589","Sample Seed 2",1,0,2.14681648583316e-06
"590","Sample Seed 2",1,0,2.14681648583316e-06
"591","Sample Seed 2",1,0,2.14681648583316e-06
"592","Sample Seed 2",1,0,2.14681648583316e-06
"593","Sample Seed 2",1,0,2.14681648583316e-06
"594","Sample Seed 2",1,0,2.14681648583316e-06
"595","Sample Seed 2",1,0,2.14681648583316e-06
"596","Sample Seed 2",1,0,2.14681648583316e-06
"597","Sample Seed 2",1,0,2.14681648583316e-06
"598","Sample Seed 2",1,0,2.14681648583316e-06
"599","Sample Seed 2",1,0,2.14681648583316e-06
"600","Sample Seed 2",1,0,2.14681648583316e-06
"601","Sample Seed 2",1,0,2.14681648583316e-06
"602","Sample Seed 2",1,0,2.14681648583316e-06
"603","Sample Seed 2",1,0,2.14681648583316e-06
"604","Sample Seed 2",1,0,2.14681648583316e-06
"605","Sample Seed 2",1,0,2.14681648583316e-06
"606","Sample Seed 2",1,0,2.14681648583316e-06
"607","Sample Seed 2",1,0,2.14681648583316e-06
"608","Sample Seed 2",1,0,2.14681648583316e-06
"609","Sample Seed 2",1,0,2.14681648583316e-06
"610","Sample Seed 2",1,0,2.14681648583316e-06
"611","Sample Seed 2",1,0,2.14681648583316e-06
"612","Sample Seed 2",1,0,2.14681648583316e-06
"613","Sample Seed 2",1,0,2.14681648583316e-06
"614","Sample Seed 2",1,0,2.14681648583316e-06
"615","Sample Seed 2",1,0,2.14681648583316e-06
"616","Sample Seed 2",1,0,2.14681648583316e-06
"617","Sample Seed 2",1,0,2.14681648583316e-06
"618","Sample Seed 2",1,0,2.14681648583316e-06
"619","Sample Seed 2",1,0,2.14681648583316e-06
"620","Sample Seed 2",1,0,2.14681648583316e-06
"621","Sample Seed 2",1,0,2.14681648583316e-06
"622","Sample Seed 2",1,0,2.14681648583316e-06
"623","Sample Seed 2",1,0,2.14681648583316e-06
"624","Sample Seed 2",1,0,2.14681648583316e-06
"625","Sample Seed 2",1,0,2.14681648583316e-06
"626","Sample Seed 2",1,0,2.14681648583316e-06
"627","Sample Seed 2",1,0,2.14681648583316e-06
"628","Sample Seed 2",1,0,2.14681648583316e-06
"629","Sample Seed 2",1,0,2.14681648583316e-06
"630","Sample Seed 2",1,0,2.14681648583316e-06
"631","Sample Seed 2",1,0,2.14681648583316e-06
"632","Sample Seed 2",1,0,2.14681648583316e-06
"633","Sample Seed 2",1,0,2.14681648583316e-06
"634","Sample Seed 2",1,0,2.14681648583316e-06
"635","Sample Seed 2",1,0,2.14681648583316e-06
"636","Sample Seed 2",1,0,2.14681648583316e-06
"637","Sample Seed 2",1,0,2.14681648583316e-06
"638","Sample Seed 2",1,0,2.14681648583316e-06
"639","Sample Seed 2",1,0,2.14681648583316e-06
"640","Sample Seed 2",1,0,2.14681648583316e-06
"641","Sample Seed 2",1,0,2.14681648583316e-06
"642","Sample Seed 2",1,0,2.14681648583316e-06
"643","Sample Seed 2",1,0,2.14681648583316e-06
"644","Sample Seed 2",1,0,2.14681648583316e-06
"645","Sample Seed 2",1,0,2.14681648583316e-06
"646","Sample Seed 2",1,0,2.14681648583316e-06
"647","Sample Seed 2",1,0,2.14681648583316e-06
"648","Sample Seed 2",1,0,2.14681648583316e-06
"649","Sample Seed 2",1,0,2.14681648583316e-06
"650","Sample Seed 2",1,0,2.14681648583316e-06
"651","Sample Seed 2",1,0,2.14681648583316e-06
"652","Sample Seed 2",1,0,2.14681648583316e-06
"653","Sample Seed 2",1,0,2.14681648583316e-06
"654","Sample Seed 2",1,0,2.14681648583316e-06
"655","Sample Seed 2",1,0,2.14681648583316e-06
"656","Sample Seed 2",1,0,2.14681648583316e-06
"657","Sample Seed 2",1,0,2.14681648583316e-06
"658","Sample Seed 2",1,0,2.14681648583316e-06
"659","Sample Seed 2",1,0,2.14681648583316e-06
"660","Sample Seed 2",1,0,2.14681648583316e-06
"661","Sample Seed 2",1,0,2.14681648583316e-06
"662","Sample Seed 2",1,0,2.14681648583316e-06
"663","Sample Seed 2",1,0,2.14681648583316e-06
"664","Sample Seed 2",1,0,2.14681648583316e-06
"665","Sample Seed 2",1,0,2.14681648583316e-06
"666","Sample Seed 2",1,0,2.14681648583316e-06
"667","Sample Seed 2",1,0,2.14681648583316e-06
"668","Sample Seed 2",1,0,2.14681648583316e-06
"669","Sample Seed 2",1,0,2.14681648583316e-06
"670","Sample Seed 2",1,0,2.14681648583316e-06
"671","Sample Seed 2",1,0,2.14681648583316e-06
"672","Sample Seed 2",1,0,2.14681648583316e-06
"673","Sample Seed 2",1,0,2.14681648583316e-06
"674","Sample Seed 2",1,0,2.14681648583316e-06
"675","Sample Seed 2",1,0,2.14681648583316e-06
"676","Sample Seed 2",1,0,2.14681648583316e-06
"677","Sample Seed 2",1,0,2.14681648583316e-06
"678","Sample Seed 2",1,0,2.14681648583316e-06
"679","Sample Seed 2",1,0,2.14681648583316e-06
"680","Sample Seed 2",1,0,2.14681648583316e-06
"681","Sample Seed 2",1,0,2.14681648583316e-06
"682","Sample Seed 2",1,0,2.14681648583316e-06
"683","Sample Seed 2",1,0,2.14681648583316e-06
"684","Sample Seed 2",1,0,2.14681648583316e-06
"685","Total Data",8,0,NA
"686","Total Data",30,98170.4268425267,NA
"687","Total Data",32,33550.0063649303,NA
"688","Total Data",71,341543.155780787,NA
"689","Total Data",23,15275.6203567642,NA
"690","Total Data",38,29762.4608842691,NA
"691","Total Data",11,3854.15130281353,NA
"692","Total Data",49,64445.7005158188,NA
"693","Total Data",27,12696.5332668738,NA
"694","Total Data",188,868333.83410538,NA
"695","Total Data",80,136677.671093477,NA
"696","Total Data",82,84879.1725445591,NA
"697","Total Data",132,576389.731218342,NA
"698","Total Data",108,475887.957543038,NA
"699","Total Data",132,845028.810357976,NA
"700","Total Data",134,297295.569801042,NA
"701","Total Data",68,146368.065220931,NA
"702","Total Data",20,3634.29284676852,NA
"703","Total Data",77,1136623.23967338,NA
"704","Total Data",19,80979.4182668203,NA
"705","Total Data",56,74482.141956158,NA
"706","Total Data",6,670.374400248971,NA
"707","Total Data",33,174351.810639991,NA
"708","Total Data",4,0,NA
"709","Total Data",14,6999.47106314409,NA
"710","Total Data",3,0,NA
"711","Total Data",15,0,NA
"712","Total Data",7,0,NA
"713","Total Data",16,0,NA
"714","Total Data",12,0,NA
"715","Total Data",15,0,NA
"716","Total Data",6,0,NA
"717","Total Data",4,0,NA
"718","Total Data",9,0,NA
"719","Total Data",5,0,NA
"720","Total Data",5,0,NA
"721","Total Data",4,0,NA
"722","Total Data",5,0,NA
"723","Total Data",3,0,NA
"724","Total Data",1,0,NA
"725","Total Data",35,62685.2954588282,NA
"726","Total Data",10,246396.112623289,NA
"727","Total Data",13,227728.090897113,NA
"728","Total Data",27,195683.435906753,NA
"729","Total Data",19,280596.160445821,NA
"730","Total Data",32,23654.544233094,NA
"731","Total Data",36,18796.3522216908,NA
"732","Total Data",11,2284.48036469023,NA
"733","Total Data",12,2336,NA
"734","Total Data",44,32828.7642225781,NA
"735","Total Data",26,72449.5581331304,NA
"736","Total Data",23,96671.9347150334,NA
"737","Total Data",9,14040.5208236029,NA
"738","Total Data",15,17146.3882660003,NA
"739","Total Data",14,6066.44255817145,NA
"740","Total Data",22,28240.7516682602,NA
"741","Total Data",10,2047.07299929968,NA
"742","Total Data",22,12914.4694158187,NA
"743","Total Data",47,47480.4763830861,NA
"744","Total Data",26,21450.1289302588,NA
"745","Total Data",39,17900.0209798985,NA
"746","Total Data",3,0,NA
"747","Total Data",2,0,NA
"748","Total Data",2,0,NA
"749","Total Data",2,0,NA
"750","Total Data",5,0,NA
"751","Total Data",3,0,NA
"752","Total Data",6,0,NA
"753","Total Data",4,0,NA
"754","Total Data",4,0,NA
"755","Total Data",4,0,NA
"756","Total Data",5,0,NA
"757","Total Data",4,0,NA
"758","Total Data",3,0,NA
"759","Total Data",3,0,NA
"760","Total Data",3,0,NA
"761","Total Data",36,51819.3036326386,NA
"762","Total Data",3,0,NA
"763","Total Data",4,0,NA
"764","Total Data",3,0,NA
"765","Total Data",5,0,NA
"766","Total Data",4,0,NA
"767","Total Data",4,0,NA
"768","Total Data",4,0,NA
"769","Total Data",3,0,NA
"770","Total Data",4,0,NA
"771","Total Data",4,0,NA
"772","Total Data",5,0,NA
"773","Total Data",3,0,NA
"774","Total Data",3,0,NA
"775","Total Data",3,0,NA
"776","Total Data",32,11731.9515982478,NA
"777","Total Data",2,0,NA
"778","Total Data",11,9344,NA
"779","Total Data",1,0,NA
"780","Total Data",1,0,NA
"781","Total Data",1,0,NA
"782","Total Data",1,0,NA
"783","Total Data",2,0,NA
"784","Total Data",1,0,NA
"785","Total Data",1,0,NA
"786","Total Data",1,0,NA
"787","Total Data",1,0,NA
"788","Total Data",170,853130.983757693,NA
"789","Total Data",70,79534.4948644151,NA
"790","Total Data",6,0,NA
"791","Total Data",10,0,NA
"792","Total Data",7,0,NA
"793","Total Data",8,0,NA
"794","Total Data",15,29.6201536657252,NA
"795","Total Data",8,0,NA
"796","Total Data",9,0,NA
"797","Total Data",9,0,NA
"798","Total Data",9,0,NA
"799","Total Data",7,0,NA
"800","Total Data",3,0,NA
"801","Total Data",3,0,NA
"802","Total Data",4,0,NA
"803","Total Data",5,422.328661462757,NA
"804","Total Data",5,0,NA
"805","Total Data",3,0,NA
"806","Total Data",3,0,NA
"807","Total Data",5,0,NA
"808","Total Data",3,0,NA
"809","Total Data",23,15504.3325669555,NA
"810","Total Data",3,0,NA
"811","Total Data",2,0,NA
"812","Total Data",2,0,NA
"813","Total Data",2,0,NA
"814","Total Data",2,0,NA
"815","Total Data",5,0,NA
"816","Total Data",2,0,NA
"817","Total Data",16,3922.94587380092,NA
"818","Total Data",20,10368.380706159,NA
"819","Total Data",7,4644,NA
"820","Total Data",19,12771,NA
"821","Total Data",4,0,NA
"822","Total Data",41,246386.651027691,NA
"823","Total Data",146,606184.993781179,NA
"824","Total Data",111,1192332.81714792,NA
"825","Total Data",55,253630.768022337,NA
"826","Total Data",92,319585.260355248,NA
"827","Total Data",35,52505.9502486011,NA
"828","Total Data",7,161.467715044086,NA
"829","Total Data",5,0,NA
"830","Total Data",4,0,NA
"831","Total Data",7,0,NA
"832","Total Data",5,0,NA
"833","Total Data",35,12279.3868709986,NA
"834","Total Data",2,0,NA
"835","Total Data",4,0,NA
"836","Total Data",5,0,NA
"837","Total Data",4,0,NA
"838","Total Data",3,0,NA
"839","Total Data",2,0,NA
"840","Total Data",129,347984.488342828,NA
"841","Total Data",114,1681165.13231542,NA
"842","Total Data",68,110080.834769917,NA
"843","Total Data",71,487337.028447348,NA
"844","Total Data",128,799241.279360578,NA
"845","Total Data",40,13696.3872543941,NA
"846","Total Data",55,130999.436631961,NA
"847","Total Data",32,17446.1627369864,NA
"848","Total Data",14,2876.51011874518,NA
"849","Total Data",3,0,NA
"850","Total Data",36,25185.7159662083,NA
"851","Total Data",9,0,NA
"852","Total Data",8,0,NA
"853","Total Data",15,0,NA
"854","Total Data",13,0,NA
"855","Total Data",6,0,NA
"856","Total Data",9,0,NA
"857","Total Data",4,0,NA
"858","Total Data",19,0,NA
"859","Total Data",8,0,NA
"860","Total Data",16,0,NA
"861","Total Data",8,0,NA
"862","Total Data",8,0,NA
"863","Total Data",8,0,NA
"864","Total Data",4,0,NA
"865","Total Data",5,0,NA
"866","Total Data",2,0,NA
"867","Total Data",28,12771,NA
"868","Total Data",30,23252.8686367795,NA
"869","Total Data",41,27864.1906810218,NA
"870","Total Data",45,28859.258436335,NA
"871","Total Data",9,7536.55242361358,NA
"872","Total Data",9,3483,NA
"873","Total Data",39,37675.3048059761,NA
"874","Total Data",26,10012.2098207553,NA
"875","Total Data",32,16910.0834663803,NA
"876","Total Data",16,3096.48012173334,NA
"877","Total Data",9,4923.06106530623,NA
"878","Total Data",9,1322.65761728295,NA
"879","Total Data",18,5434.42817948227,NA
"880","Total Data",18,5905.67964627035,NA
"881","Total Data",11,8127,NA
"882","Total Data",29,13776.0789655068,NA
"883","Total Data",27,9074.55170852894,NA
"884","Total Data",43,20687.5695363413,NA
"885","Total Data",11,1184,NA
"886","Total Data",12,8127,NA
"887","Total Data",28,15911.9662227645,NA
"888","Total Data",14,5855.72413793103,NA
"889","Total Data",12,5805,NA
"890","Total Data",17,9600.47686569768,NA
"891","Total Data",18,9400.01581658765,NA
"892","Total Data",10,6443.16000846561,NA
"893","Total Data",19,10458.1511861757,NA
"894","Total Data",28,17726.5034942441,NA
"895","Total Data",19,6195.41889667336,NA
"896","Total Data",20,8993.09797408654,NA
"897","Total Data",2,0,NA
"898","Total Data",2,0,NA
"899","Total Data",1,0,NA
"900","Total Data",1,0,NA
"901","Total Data",1,0,NA
"902","Total Data",70,352279.812492865,NA
"903","Total Data",136,1268102.72977463,NA
"904","Total Data",103,611034.114880682,NA
"905","Total Data",75,120795.590032374,NA
"906","Total Data",125,671287.738426199,NA
"907","Total Data",179,1627989.49122498,NA
"908","Total Data",48,357936.951274681,NA
"909","Total Data",106,378484.561566569,NA
"910","Total Data",102,337151.716355186,NA
"911","Total Data",96,231660.259515838,NA
"912","Total Data",69,78822.1382160794,NA
"913","Total Data",68,158157.42406565,NA
"914","Total Data",16,2704.48379929085,NA
"915","Total Data",19,16347.7688418094,NA
"916","Total Data",19,12194.4966292047,NA
"917","Total Data",7,0,NA
"918","Total Data",24,15093,NA
"919","Total Data",4,0,NA
"920","Total Data",5,0,NA
"921","Total Data",3,0,NA
"922","Total Data",3,0,NA
"923","Total Data",38,56826.9660867079,NA
"924","Total Data",36,29112.2833967674,NA
"925","Total Data",6,2590.50331911793,NA
"926","Total Data",39,377178.459469114,NA
"927","Total Data",102,571891.307412513,NA
"928","Total Data",13,3480,NA
"929","Total Data",21,6972.33252111131,NA
"930","Total Data",7,3483,NA
"931","Total Data",8,295.529072830367,NA
"932","Total Data",5,0,NA
"933","Total Data",16,23574.8206171123,NA
"934","Total Data",16,50800.9642054047,NA
"935","Total Data",18,50934.348360591,NA
"936","Total Data",25,149328.315727539,NA
"937","Total Data",34,20990.4801824551,NA
"938","Total Data",41,20076.9423758172,NA
"939","Total Data",5,0,NA
"940","Total Data",3,0,NA
"941","Total Data",4,0,NA
"942","Total Data",5,0,NA
"943","Total Data",3,0,NA
"944","Total Data",4,0,NA
"945","Total Data",5,0,NA
"946","Total Data",79,360231.778201738,NA
"947","Total Data",89,742974.30318893,NA
"948","Total Data",8,0,NA
"949","Total Data",12,0,NA
"950","Total Data",9,0,NA
"951","Total Data",7,0,NA
"952","Total Data",12,0,NA
"953","Total Data",7,0,NA
"954","Total Data",3,0,NA
"955","Total Data",3,0,NA
"956","Total Data",7,0,NA
"957","Total Data",3,0,NA
"958","Total Data",4,0,NA
"959","Total Data",28,8794.487056428,NA
"960","Total Data",27,16800.5604340075,NA
"961","Total Data",17,10949.8128169022,NA
"962","Total Data",13,2625.02593589301,NA
"963","Total Data",6,1467.2047886445,NA
"964","Total Data",28,16918.5728574989,NA
"965","Total Data",14,4654.13888568727,NA
"966","Total Data",3,0,NA
"967","Total Data",43,25132.1475253643,NA
"968","Total Data",24,17106.4161113971,NA
"969","Total Data",39,20603.3479867311,NA
"970","Total Data",56,252382.938037421,NA
"971","Total Data",31,33360.5492324045,NA
"972","Total Data",41,81365.2795045353,NA
"973","Total Data",14,4644,NA
"974","Total Data",20,7802.00992811651,NA
"975","Total Data",20,18303.8240205268,NA
"976","Total Data",52,31600.8146033364,NA
"977","Total Data",24,8681.18684689197,NA
"978","Total Data",22,11734.1041163199,NA
"979","Total Data",9,3486,NA
"980","Total Data",40,23678.4848661165,NA
"981","Total Data",8,3727.5504036466,NA
"982","Total Data",30,10896.8494523408,NA
"983","Total Data",19,12938.4086956873,NA
"984","Total Data",23,16254,NA
"985","Total Data",2,0,NA
"986","Total Data",256,3310428.39790879,NA
"987","Total Data",202,482847.096497805,NA
"988","Total Data",84,142429.704563773,NA
"989","Total Data",80,106536.339596935,NA
"990","Total Data",23,1516.57672147073,NA
"991","Total Data",14,0,NA
"992","Total Data",7,0,NA
"993","Total Data",22,83727.53890215,NA
"994","Total Data",6,0,NA
"995","Total Data",7,0,NA
"996","Total Data",10,0,NA
"997","Total Data",10,0,NA
"998","Total Data",7,0,NA
"999","Total Data",6,0,NA
"1000","Total Data",23,153356.181155722,NA
"1001","Total Data",48,48716.8167828985,NA
"1002","Total Data",26,15152.1760847779,NA
"1003","Total Data",6,0,NA
"1004","Total Data",9,0,NA
"1005","Total Data",5,0,NA
"1006","Total Data",10,0,NA
"1007","Total Data",8,0,NA
"1008","Total Data",4,0,NA
"1009","Total Data",38,24248.2132244841,NA
"1010","Total Data",35,26320.9144545231,NA
"1011","Total Data",33,19077.3058392897,NA
"1012","Total Data",2,0,NA
"1013","Total Data",17,13687.909238565,NA
"1014","Total Data",4,0,NA
"1015","Total Data",1,0,NA
"1016","Total Data",3,0,NA
"1017","Total Data",1,0,NA
"1018","Total Data",1,0,NA
"1019","Total Data",1,0,NA
"1020","Total Data",1,0,NA
"1021","Total Data",119,385906.812761488,NA
"1022","Total Data",66,178710.667777393,NA
"1023","Total Data",150,1377986.54732859,NA
"1024","Total Data",55,11958.7370776834,NA
"1025","Total Data",93,402578.32978834,NA
"1026","Total Data",29,28645.6849117902,NA
"1027","Total Data",8,0,NA
"1028","Total Data",6,0,NA
"1029","Total Data",7,0,NA
"1030","Total Data",11,0,NA
"1031","Total Data",10,0,NA
"1032","Total Data",9,0,NA
"1033","Total Data",6,0,NA
"1034","Total Data",8,0,NA
"1035","Total Data",9,0,NA
"1036","Total Data",9,0,NA
"1037","Total Data",10,0,NA
"1038","Total Data",10,0,NA
"1039","Total Data",7,0,NA
"1040","Total Data",10,0,NA
"1041","Total Data",8,0,NA
"1042","Total Data",6,0,NA
"1043","Total Data",4,0,NA
"1044","Total Data",5,0,NA
"1045","Total Data",4,0,NA
"1046","Total Data",7,0,NA
"1047","Total Data",1,0,NA
"1048","Total Data",26,11704.9073384661,NA
"1049","Total Data",28,32284.9069632245,NA
"1050","Total Data",24,4971.59383798689,NA
"1051","Total Data",63,71120.4208129948,NA
"1052","Total Data",30,18091.3917184443,NA
"1053","Total Data",23,16129.1413039088,NA
"1054","Total Data",18,17510.7282000762,NA
"1055","Total Data",19,8355.59813076606,NA
"1056","Total Data",55,98308.3171179711,NA
"1057","Total Data",26,306514.736049113,NA
"1058","Total Data",52,360109.562082782,NA
"1059","Total Data",44,89496.2515766216,NA
"1060","Total Data",68,36264.7717478028,NA
"1061","Total Data",56,28487.8076041331,NA
"1062","Total Data",34,19551.2377166957,NA
"1063","Total Data",12,6966,NA
"1064","Total Data",32,15093,NA
